Username,Checked,Activity Level
browan85,0,0
kimfound,0,0
tufty2012,0,0
carlyhoff,0,0
BatCountryWord,0,0
mhwwhm,0,0
mmmmaris,0,0
bahsnez,0,0
_Loaf_,0,0
indrabole,0,0
rydallas,0,0
rmcentyre,0,0
skarutur,0,0
_pat_cooke,0,0
chrisb3rry,0,0
raldouseless,0,0
kpparikh,0,0
MFS_71,0,0
abdurahmandahir,0,0
LaughingRedhead,0,0
SMDenney,0,0
OmeedFirouzi,0,0
pastoralstudio,0,0
marinabc,0,0
ehirsch,0,0
markam85,0,0
joeldrewry,0,0
jpfoster65,0,0
thevenaltimes,0,0
MMarsocci,0,0
estenbesten,0,0
WayneGrayCNN,0,0
klrpdx,0,0
ImprovHome,0,0
CCrisbin,0,0
lucabello,0,0
tomcarmony,0,0
andreafgarcia,0,0
rhymerrigby,0,0
CarolynAbott,0,0
chrisw2001,0,0
jeffissleeping,0,0
michelleatmadja,0,0
maropetro,0,0
Colemania,0,0
robertfreedland,0,0
CameronAbadi,0,0
d_kompare,0,0
Jake_Berliner,0,0
bsimmert,0,0
RichardBridger,0,0
RonPolitics,0,0
matthewcmccaff,0,0
Francesco_adDC,0,0
jimpagels,0,0
FunkofChile,0,0
geofffox,0,0
LadyBugz528,0,0
scottalyoung,0,0
hamski2,0,0
Dustyo87,0,0
boarderline12,0,0
lazybears,0,0
jeffmacguy,0,0
babcockp,0,0
resnicks,0,0
SparkNLaunch,0,0
andrewkboyle,0,0
bwalker123,0,0
MulliganStew63,0,0
MamaOVAAT,0,0
tanostar,0,0
DeeinColumbiaMD,0,0
HippieMarine,0,0
Rob_McNaughton,0,0
Lee_Spergs,0,0
dongski109,0,0
Difference30360,0,0
shadowmom,0,0
ChristopherBroe,0,0
ReggieHolmquist,0,0
prophrase,0,0
willangley,0,0
samdjacobson,0,0
LiberalMel,0,0
constantnatalie,0,0
EconomistsSay,0,0
middaymare,0,0
ctognotti,0,0
smoothiejuice,0,0
grlutz,0,0
NoSpennyDont,0,0
lizsgross,0,0
HedgeTheChaos,0,0
jackjsnow,0,0
TomPepinsky,0,0
red5243,0,0
MW_Zimmerman,0,0
BegleyChris,0,0
rhill41,0,0
dansisti,0,0
urbanexus,0,0
AmarinMaew,0,0
TimSundell,0,0
mzabek,0,0
KarinWahlJ,0,0
jesstorres,0,0
Sebastian577,0,0
youngkitz,0,0
jel831,0,0
bittersweetdb,0,0
infoviudas,0,0
b_mandeville,0,0
kevgilday,0,0
esm241,0,0
lindzef,0,0
C_Pilling,0,0
ericagreene,0,0
amassingtransit,0,0
jedshivers,0,0
ASaltzberg,0,0
NoPlaceLikeHere,0,0
rayhayhurst,0,0
mozilla321,0,0
wheels1982,0,0
kathrynbowser,0,0
rbell96630,0,0
LisaTalmadge,0,0
MikePJD,0,0
mgrf73,0,0
andrewwestbury,0,0
Bthypin,0,0
JaeStClair,0,0
wood_annie,0,0
brettarenz,0,0
Jjporlando,0,0
LuttaMukolwe,0,0
jordanhare,0,0
mikey112358,0,0
Politicratings,0,0
eztempo,0,0
nadiasindi,0,0
jocelynal,0,0
earthyesther,0,0
MattAMiller2002,0,0
FahriqueEnrique,0,0
mikekujak,0,0
511CC,0,0
tree214,0,0
ajgrange,0,0
seriousputty,0,0
evan_richter,0,0
jvmadden,0,0
JamesHWade,0,0
pheloniusminkus,0,0
WeActRadio,0,0
TrialLawyerRich,0,0
MalQ1484,0,0
Ezrah21,0,0
michaelduck,0,0
lAda__t6,0,0
schneiderbenj,0,0
T42itoz,0,0
rolandgarroz,0,0
travismoore,0,0
msg34a,0,0
CountdownKeith,0,0
hs329,0,0
LaraAtLarge,0,0
jwolf146,0,0
richartman,0,0
lyralong2,0,0
EmmaPeel2010,0,0
howtodoit1,0,0
clairezcardona,0,0
Weeels,0,0
winterbanyan,0,0
TMFSpeck,0,0
jblehman,0,0
mzamanov,0,0
claykitchura,0,0
CharlieTyson1,0,0
megheubeck,0,0
AboutUSEconomy,0,0
TransportNation,0,0
DouglasESchoen,0,0
coreyholman,0,0
Maxim_Inc,0,0
MorteAiTiranni,0,0
Roy_Cam,0,0
CAWeatherby,0,0
know_wunder,0,0
miz,0,0
Jenice36,0,0
margaretlake,0,0
ApolloVideo,0,0
rideact,0,0
Rat_On,0,0
JMitchellWSJ,0,0
Starbucker,0,0
gsGodoy,0,0
Nechanna,0,0
BenoitDDufresne,0,0
gbwmn,0,0
robrousseau,0,0
LaurelSchwab,0,0
nolo1993,0,0
Jpix,0,0
Steerforth67,0,0
Metroplanners,0,0
Oreillylawohio,0,0
NSSGA,0,0
SafeRoutesPDX,0,0
ElUrbanista,0,0
itspastormatt,0,0
RustyBrown47,0,0
alecrstewart,0,0
TGregoryIII,0,0
leMilkStache,0,0
Road_Connection,0,0
samjkenney,0,0
robert_anders,0,0
annekjones,0,0
AlisonBrody,0,0
fultonhere,0,0
anichols67,0,0
MBCR_info,0,0
AHDP,0,0
RichardLMcBreen,0,0
brooksonbreak,0,0
rofreco,0,0
FinnQuinn,0,0
conorpmuldoon,0,0
NCDOT,0,0
sbasu64,0,0
CityReimagined,0,0
lovahorhater,0,0
federicoDorso,0,0
Ruatfim,0,0
katherineabell,0,0
jabraben,0,0
themotleyfool,0,0
RideLikeCharlie,0,0
prternes,0,0
hollandus,0,0
HoosierTrucking,0,0
thedooronline,0,0
aashtospeaks,0,0
aoreschak,0,0
JohnKRoman,0,0
HelenWerbe,0,0
rmcurious,0,0
philliphenderso,0,0
margilifsey,0,0
Joanna_L_Martin,0,0
YglesiasTypos,0,0
MichiganLandUse,0,0
bpmente,0,0
SperrazzaJoe,0,0
mdgillespie,0,0
DSi77,0,0
bolocoCEO,0,0
Scala4Congress,0,0
bm3520,0,0
SuziSurprize,0,0
dancokirov,0,0
michaelcermak,0,0
HelpingSyria,0,0
merabet_hana,0,0
cotter_sean,0,0
michaelgiardina,0,0
KarelVolckaert,0,0
gomac65,0,0
bkwalker,0,0
MalkieLun,0,0
PMGibs,0,0
rogerinreno,0,0
NuttwawtNut,0,0
lalalapi,0,0
ReneeMarie27,0,0
farkle_fred,0,0
AnnaZvag,0,0
BusinessGardenE,0,0
KenBellanca,0,0
jskochan,0,0
WhyProDem,0,0
gloseep,0,0
JMLeeker,0,0
manuelbellolily,0,0
MikeBouffard,0,0
DZAKYHANIF3,0,0
Tahsin_chy,0,0
BenSFMurphy,0,0
RemyRealty,0,0
TomRichardson,0,0
marygeorgant,0,0
rharney,0,0
MLLE_MichelleS_,0,0
NeilDHourihan,0,0
Blacknbluesoul,0,0
bernardtmartin,0,0
afrikaner,0,0
kevmahony,0,0
horacioe37,0,0
careyeyer,0,0
OnusSpears,0,0
BenjaminTheAss,0,0
vit_er,0,0
FollowallofU,0,0
mcnouge,0,0
RemeikeForbes,0,0
ntyrakis,0,0
DavidKlion,0,0
kariemeltzer,0,0
michaelcoyote,0,0
saeranv,0,0
Mozezofficial,0,0
CatherineCrier,0,0
MajdoulineD,0,0
SiaKossioni,0,0
VTAPlanning,0,0
KatherineBurk,0,0
ScottPetersenJD,0,0
mstavies,0,0
ProtectAllDay,0,0
carrie_daly,0,0
liamdavidkerley,0,0
haasdann,0,0
carmenwongulric,0,0
EnviroPolitics,0,0
arahmanzz,0,0
EricaLasdon,0,0
politicsylatino,0,0
St_Verburg,0,0
annakotzia,0,0
Innovations_KG,0,0
NWamalia,0,0
kimdtheone,0,0
LowreyAnnie,0,0
aimeeb262,0,0
SarahEBlodgett,0,0
asadzanjani,0,0
Lastork,0,0
miamiindustrial,0,0
alcivar,0,0
insidehighered,0,0
stuuaart,0,0
theks,0,0
SparkingChange,0,0
dmpdx,0,0
t_lacy,0,0
kristenbjt,0,0
akronwriter,0,0
karaserrano,0,0
LeonoSan,0,0
IsaaceRobb,0,0
csungrad,0,0
d_iselin,0,0
LindaCollins11,0,0
RyanLouisCooper,0,0
sempertyrannis,0,0
VeblenInstitute,0,0
MadeleineScinto,0,0
nathanielpopper,0,0
fakejamiedimon,0,0
Fitzroy_lee,0,0
goayango,0,0
SamuelMoore,0,0
DEllingworth,0,0
kzaba,0,0
imhoffjosh,0,0
myrealtimenews,0,0
LloydWise,0,0
superiorwisdom,0,0
latitudenews,0,0
HotwireLibrary,0,0
jaredlyons,0,0
owain_roberts,0,0
zenmotherhood,0,0
MotoClark,0,0
KatttP,0,0
optionvoyeur,0,0
tinamarieperks,0,0
newpath60,0,0
Ron_Sinclair,0,0
TMGov,0,0
CitizenCULLY,0,0
ewburak,0,0
scottedgar,0,0
jacobzgross,0,0
mythdebunker,0,0
johannfructus,0,0
PRStoetzer,0,0
DJM3235,0,0
Justin_Eugene,0,0
cbsingleton,0,0
deere66,0,0
leenasidhu,0,0
PamelafBrockman,0,0
delovoybazar_ru,0,0
GroupeChronos,0,0
zolltanzed,0,0
AleGiov,0,0
Healthnews9,0,0
bonaheang,0,0
ekstasis,0,0
scorerag,0,0
parthaabosu,0,0
saragoldrickrab,0,0
JimNavadomskis,0,0
SpeedyLinks,0,0
LynnParramore,0,0
samadjaved,0,0
david_mcdonough,0,0
keithhollihan,0,0
johnnyshutup,0,0
LexiTomlinson,0,0
Surfstargirl,0,0
JamieLanger,0,0
mayhay22,0,0
NickCHudson,0,0
penetac_lee,0,0
jokocica,0,0
spradley03,0,0
yanksip,0,0
PeggySYLau,0,0
maglame,0,0
LindaGlasscock,0,0
CPSucherNY,0,0
I3ARNETT,0,0
1015512,0,0
Y4PT,0,0
aafawcett,0,0
beccahoma,0,0
jayfalconer,0,0
oscardosmil6,0,0
conradscott,0,0
leewaimedia,0,0
Ethans7,0,0
ERStJames,0,0
JeffKLO,0,0
dankleinsorge,0,0
DCDC_ASU,0,0
rpbradley,0,0
ps911fan,0,0
NBS727,0,0
Joeyhepatitis,0,0
AJPendleton,0,0
robinbwill,0,0
nm2000,0,0
luckeybill,0,0
jessdimattia,0,0
Moff50,0,0
HelloGadget,0,0
rorylaverty,0,0
CanonScribe,0,0
collkavs,0,0
martincuff,0,0
4thFloorDoug,0,0
malinathiede,0,0
snandu91,0,0
DoctorHurt,0,0
MarlonLaing,0,0
NoahGlyn,0,0
joer138,0,0
JackM_KLINRadio,0,0
Kuntry_Bwoy,0,0
carioca500,0,0
Yulzopolis,0,0
2bemary,0,0
jshmuel,0,0
jonathanflax,0,0
alicejoMPLS,0,0
Harbinger00,0,0
tangenttalk,0,0
WalkBikeBusBlog,0,0
abziegler,0,0
RedHuggs,0,0
LisaElizondo,0,0
healy05,0,0
tmgianotti,0,0
volansamanda,0,0
Public_Justice,0,0
DougEsten,0,0
smartkidsbook,0,0
ShineOnMurph,0,0
erinmdurkin,0,0
marc_d_mclarnon,0,0
S_Grybo,0,0
hardkid24,0,0
JimRolston,0,0
Chris_Shallow,0,0
tburning,0,0
asburybcm,0,0
SteveDonnan,0,0
theonlyadult,0,0
bobtalbrecht,0,0
WatchNwachukwu,0,0
DSDunham,0,0
jshiplett,0,0
lefteleven,0,0
gelberprize,0,0
BruceLBryant,0,0
charlieebdy,0,0
learmonth,0,0
WeldBham,0,0
abbieupton,0,0
vnl01int,0,0
ADClarkson,0,0
tinakhatun89,0,0
owrangle,0,0
morphusbfly,0,0
seektruth18,0,0
hyface,0,0
KykiPress,0,0
nevengh,0,0
mcclure2679,0,0
mredreform,0,0
KevinaWard,0,0
markpabora,0,0
Clarion_Tech,0,0
Danieltweet371,0,0
EmmanuelBern,0,0
vigneshn90,0,0
ZachWeight,0,0
Tronn6500,0,0
ehatzvi,0,0
kjcroke1,0,0
joearonson,0,0
RichardDreyfuss,0,0
AFaanes,0,0
jacobsantibanez,0,0
KoziolPeter,0,0
engineeringmike,0,0
venegasherrera,0,0
adamhalpin,0,0
ssarahfine,0,0
DFDC11,0,0
Civic_Mob,0,0
transitUP,0,0
awaiskhaleel,0,0
zachshan,0,0
ITSBENJAMIN,0,0
cynthiawilee,0,0
JoshuaSGoodman,0,0
DarkMonaldson,0,0
linktvnews,0,0
v_dussault,0,0
AJwatchDC,0,0
kburns773,0,0
S_Heenan,0,0
wafflesatnoon,0,0
JessicaPont,0,0
WiscJobsNow,0,0
AlexSheaWill,0,0
bruceoftrades,0,0
BrooklynSaint,0,0
pat_stack,0,0
SlowFoodCola,0,0
GJSanders2,0,0
H2oson,0,0
piersknight,0,0
cyanDojo,0,0
_Neil_OConnor,0,0
GuerrillAmerico,0,0
udlscales,0,0
KinseySmall,0,0
hwdkim,0,0
RyuSpaeth,0,0
RyKingM,0,0
ahempton,0,0
portersesnon,0,0
CatColetti,0,0
NZettler,0,0
albourasca05,0,0
Vaughn321,0,0
acolaizzi,0,0
Gabbytrontastic,0,0
KimPhilley,0,0
ShaneOFA,0,0
janesmith1776,0,0
JKTJR,0,0
GlenCovePatch,0,0
SaltWoodEarth,0,0
JustinDaMetz,0,0
bckasman,0,0
allenengstrom,0,0
LeonMcCabe,0,0
PanchoValverde,0,0
will00622,0,0
JonPetkun,0,0
TravelersMktng,0,0
rickcofer,0,0
worldemergency,0,0
featurestory,0,0
DeeFischEsq,0,0
sammydennison,0,0
SahariaAshish,0,0
Photoclicker1,0,0
AndrewHammel1,0,0
AddieDAllen2012,0,0
moneymomma,0,0
scoop_2012,0,0
garysalem,0,0
C2UrbanPlanning,0,0
vtaheri,0,0
Jim_Satterfield,0,0
williamg1,0,0
cdsamii,0,0
BriannaRichard6,0,0
alexpietrantoni,0,0
SadieBSays,0,0
hbgdmtip,0,0
allisonsikora,0,0
dallastwp,0,0
RepSeel,0,0
LaurelJohnston,0,0
salvolomas,0,0
tguardi,0,0
cllctd,0,0
TheDazzlingOne,0,0
phil_wise,0,0
smclark206,0,0
stankey1000,0,0
travelgirl619,0,0
Jeffrey_Gu,0,0
BetterBurb,0,0
jisantos,0,0
dcchilibowl,0,0
hamsterRelish,0,0
jacob_brake,0,0
jconstain,0,0
tjfaust,0,0
FreedomPartyNat,0,0
calvinwillissle,0,0
CaptainHeck,0,0
ajjaskie,0,0
jhtolatc,0,0
mkib73,0,0
wernymania,0,0
lisalindo,0,0
JanABlackburn,0,0
adam_op,0,0
elbaq511,0,0
MovingOmaha,0,0
edmulka,0,0
SerenaU,0,0
jeffriegner,0,0
NJPIRG,0,0
KateJPress,0,0
godsonup,0,0
jpeterangelo,0,0
aargo23,0,0
ConwayInc,0,0
GeoffKoski,0,0
jUNKIEd,0,0
lbaer25,0,0
PaulIngmundson,0,0
Deets19,0,0
James_Samworth,0,0
transportgooru,0,0
FreeTransform,0,0
RegionForward,0,0
preventioninst,0,0
erhoffer,0,0
jeffvallee,0,0
willwrightreads,0,0
RayPlans,0,0
bikepgh,0,0
iorilo,0,0
TranspoJennyO,0,0
BirchlerArroyo,0,0
mygradguru,0,0
OlegPetrov,0,0
mikefenick,0,0
MorganEBradley,0,0
Eyezonedata,0,0
DNCRental,0,0
van_alen,0,0
FlynnWirkus,0,0
praddenkeefe,0,0
dothome7,0,0
miblogota,0,0
JCorzo84,0,0
Dylan_Watson,0,0
MarineNWF,0,0
ianiatzko,0,0
nmkingery,0,0
Portermj74,0,0
JNCitti,0,0
SGFrerich,0,0
nkikalos,0,0
JCheySoul,0,0
thestile1972,0,0
New_Selling,0,0
kylehauptman,0,0
JasonAbbruzzese,0,0
B_Lezon,0,0
ChattHills1,0,0
JoshuaMBaggett,0,0
LesslynG,0,0
C_Savard,0,0
jkhandell,0,0
BSMesq,0,0
LivingWageUK,0,0
F_BABiiE,0,0
mgwin1,0,0
RebeccaLeicht,0,0
Regency_Capital,0,0
TelventMobility,0,0
jasonwarby,0,0
CultureDesk,0,0
JoshingForJoy,0,0
wlnicol,0,0
F_Cardinal,0,0
jacohe,0,0
MonaEnviroSalus,0,0
nathanf5,0,0
taradmcguinness,0,0
JosephOsaka,0,0
GlobalStarCap2,0,0
gmtma,0,0
paulcraigsmith,0,0
JamesMoneyWeek,0,0
galfcastano,0,0
DavidJohnMein,0,0
no_such_zone,0,0
domorey,0,0
andersonandrews,0,0
LarryBnDC,0,0
topherod,0,0
CanoeSchool,0,0
dilanesper,0,0
knarcisse0527,0,0
rollobegley,0,0
Snadslm,0,0
NateTenebrous,0,0
KFair81,0,0
Brianjh,0,0
ericgoldwyn,0,0
BCDiResta,0,0
suzannesmith,0,0
mattymct,0,0
BrandonDHill,0,0
bjb_jr,0,0
The_WSE,0,0
CDR_22,0,0
csherrell,0,0
JoshTucker_,0,0
kellynjbrown,0,0
twetmore,0,0
BTBissell,0,0
ebvrNOS,0,0
ohwilho,0,0
aria_muse,0,0
mgtoole,0,0
iriseyes222,0,0
mikezapin,0,0
Kocchatollah,0,0
slanearkansas,0,0
ScottKSpivack,0,0
LMoralesQns,0,0
Casey76,0,0
egoldstein8,0,0
sgeorge,0,0
CamCameronCam,0,0
katiewitt,0,0
joda86,0,0
TessByars,0,0
TheJonMartin,0,0
GreenMeadow1,0,0
sschoenburg,0,0
BrianDMedina,0,0
slomka,0,0
lauraminn,0,0
OrvllShrednbchr,0,0
BlueMauMau,0,0
Englishgrey,0,0
Duffcycle,0,0
racillab,0,0
yestimsmall,0,0
vallerina31,0,0
annaew_dc,0,0
theBromos,0,0
RickDRoberts,0,0
lizmccaffrey,0,0
Otis923,0,0
finnadat,0,0
contractingcorp,0,0
crane2000,0,0
creme_brulee,0,0
IrvineMatt,0,0
SXJM,0,0
jburns55,0,0
petealbrecht,0,0
doctorhandy,0,0
andreamart,0,0
JJohnsonLaw,0,0
TikaWF,0,0
KansasWaugh,0,0
docj5,0,0
wilkinca,0,0
dbittker,0,0
benjaminshess,0,0
Matt_Leopold,0,0
maggiecordell58,0,0
Raz00,0,0
NateTibbits,0,0
JRVJ71,0,0
justiceforcynth,0,0
garycaldwelljr,0,0
conniemh,0,0
schmac,0,0
RCinMinny,0,0
rachelbensen,0,0
SlinkyWyzard,0,0
LawcusCM,0,0
tbIguy,0,0
wallyh10,0,0
DCTALEOFTHETAPE,0,0
joshuahmel,0,0
CaptPragmatism,0,0
fiveohthree,0,0
ctlyt45,0,0
avaescorts,0,0
Lulz4l1f3,0,0
RON1N86,0,0
woolenwormnose,0,0
1991Benji,0,0
PressPassMe,0,0
The_ItAlien,0,0
cdrummbks,0,0
EconomiaMercato,0,0
nprkitty,0,0
AdieTomer,0,0
tweets4living,0,0
2012ITGIETOAN,0,0
perkindc,0,0
TrademarkCassi,0,0
CubanBentley,0,0
WorldOutline,0,0
StudentForex,0,0
mcmattapan,0,0
davejonesny,0,0
yycfhw,0,0
didymus42,0,0
justinlamarpugh,0,0
whatisvigrx,0,0
RotaryLaneCove,0,0
cyrillyrics,0,0
ianehrnstrom,0,0
AmyAcorn,0,0
jahi18,0,0
sonyaakter62,0,0
ssurmn,0,0
jackofarcades,0,0
scheuster,0,0
hummelsw,0,0
yontodd,0,0
AakifAhmad,0,0
smangat12,0,0
leftymustelid,0,0
SarahLynn67,0,0
mklavers81,0,0
pamharvey5,0,0
timscross,0,0
shamrock014,0,0
egretegret,0,0
andyjamesdalton,0,0
JohnMiSki,0,0
SGoats_Panaceas,0,0
AshleyPrynne,0,0
ethrondlaw,0,0
CronyChronicles,0,0
mhsorens,0,0
eisenstadt0,0,0
michaelckenney,0,0
MichaelOaks,0,0
narakusdemon88,0,0
JeanneWhalen,0,0
wkeenan_mayo,0,0
BlogOfRivals,0,0
Ratliff_Michael,0,0
urbanLingo,0,0
chriswolfpac,0,0
Admancinelli,0,0
elanaki,0,0
BaremartPDF,0,0
PallavPSinha,0,0
magnus_jason,0,0
CTConfidential,0,0
HolyCowNbkLyN,0,0
docteronline,0,0
brenpdx,0,0
PStrafo,0,0
sqooner,0,0
bhneihouse,0,0
MelissaSavage1,0,0
bobdal,0,0
ubbenmd,0,0
piotrostrach,0,0
pascalmcduff,0,0
lannie_moore,0,0
trixiepretty,0,0
craywus,0,0
Vision_LA,0,0
JenNowakVelasco,0,0
olemissamy,0,0
julian_ingham,0,0
blaborde,0,0
nickmitseff,0,0
jimmycdii,0,0
bdgleason,0,0
JulieBolcer,0,0
Zeus_White,0,0
WVUAlum05,0,0
danrbush,0,0
KalieSacco,0,0
ITSWorld,0,0
jasonkorah,0,0
RelayRides,0,0
osxdaily,0,0
Jackjaws,0,0
LusherJ,0,0
waynesmom,0,0
chetansharma,0,0
IMmapping,0,0
METROmagTweet,0,0
houdini77,0,0
Quita,0,0
jchase79,0,0
ccbaileyjr,0,0
hborys,0,0
eamullen,0,0
Nick_Kong,0,0
BallisticPrince,0,0
PeopleZOOM,0,0
rbs233,0,0
EdDevil,0,0
Lucycurtis,0,0
peterdcarlson,0,0
ryandelasiesta,0,0
BLThelmaLiz,0,0
hashtagthinker,0,0
Wulsin,0,0
kevinNYU,0,0
katherinejnowak,0,0
BrianClemmons,0,0
lisaelau,0,0
DocuTroop,0,0
majaliwa68,0,0
PoliticatGirl,0,0
chadcbrown,0,0
911VICTIM,0,0
nettsj,0,0
drew_gorman,0,0
pdmastersnyu,0,0
ericlavine,0,0
obcokrajowca,0,0
Team_Shep,0,0
kzaleski,0,0
JustinRaimondo,0,0
__Sleepwalking,0,0
EricWeisbrod,0,0
odrade28,0,0
herrmanlawfirm,0,0
mattmaison,0,0
hennepinandlake,0,0
BenjaminSparks,0,0
MiladEmam,0,0
marcelavelez,0,0
ldbennet,0,0
CameronFrye,0,0
jmlivaudais,0,0
JamieBiglow,0,0
TheWrightMktg,0,0
onemanP,0,0
UrbanDesignNCSU,0,0
MattVas,0,0
macklannahan,0,0
WAV777,0,0
SteelWauhterz,0,0
Merrilexicvj,0,0
WirtleyWoo,0,0
demj23,0,0
soccerdial,0,0
CraigJamesWilly,0,0
hunter_abigail,0,0
OliSchenker,0,0
zabiaGraixz,0,0
newman_thomas,0,0
gregwbrooks,0,0
NickSMerrill,0,0
WillardMitt,0,0
braintrunkhorn,0,0
GHeires,0,0
Cerbera79,0,0
H_JRose,0,0
MicahResnick,0,0
mikelow42,0,0
J3SUSCHRYSTLER,0,0
Doclop,0,0
encinoviawestwo,0,0
RealClearPeople,0,0
marisa_san,0,0
monamangat,0,0
AngieBeckOil,0,0
KraigJConnor,0,0
Farin16,0,0
allison_king,0,0
madbenlax,0,0
tcdurbin,0,0
Urquhart4Senate,0,0
CastAStone,0,0
elisewho,0,0
JKOffenhartz,0,0
likescholarship,0,0
_KatherineBrown,0,0
mkruczlnicki,0,0
SamIx27,0,0
ngs013,0,0
hedes122000,0,0
m_lavery,0,0
AlTag,0,0
dream_king,0,0
MeganCarolan,0,0
SeanMcCaughan,0,0
erichzimm,0,0
MudgoodJobs,0,0
harney2,0,0
Brarows,0,0
robmc0970,0,0
boas_phil,0,0
VeritasCarus,0,0
nicofara,0,0
Kunalsc65,0,0
pramudiptha,0,0
jacobmaddox82,0,0
mattwcunningham,0,0
ImranAukhil,0,0
MBowlYou,0,0
seelovegrow,0,0
CurlynDoris,0,0
Ben_at_NWGA,0,0
peteinsanjose,0,0
AVuori,0,0
EvanJLove,0,0
dma02005,0,0
ningxixu,0,0
krista515all,0,0
Aaronlane,0,0
burhopd,0,0
rmehlinger,0,0
jmpmn,0,0
ami1832,0,0
donaldjmoore,0,0
OuttaRightField,0,0
J1MMYKK12,0,0
tylerToronto,0,0
BigGreenSociety,0,0
margburg,0,0
carlnova,0,0
TomHeadLovesYou,0,0
BenjaminPDixon,0,0
VeganJediNinja,0,0
buzzflash,0,0
truthout,0,0
Matthew4300,0,0
Mrmom1231,0,0
jimperk001,0,0
nancydru,0,0
JosephDTutt,0,0
kzoff,0,0
LijmatK,0,0
ismurray,0,0
HollyKinnamon,0,0
sayseal,0,0
IamSnazz,0,0
GallowayHeather,0,0
AlisonDunn13,0,0
BitofMyMustard,0,0
johnriske,0,0
JRowe5,0,0
PlotHole1,0,0
JamesKotecki,0,0
ReplacedBy,0,0
_HailiWimer_,0,0
alex_rodriquez,0,0
JoshSchweigert1,0,0
aaronroesch,0,0
k_LeFuego,0,0
ThreeYards,0,0
honokeana,0,0
BdPhoenixIrise,0,0
BJBjornson,0,0
ShortFormErnie,0,0
erika_eee,0,0
LenapeLawyer,0,0
MLAlexion,0,0
progressIL,0,0
danielsusskind,0,0
Intlby_Handsome,0,0
khatunpopi63,0,0
DavidCruzThayne,0,0
JeffGuillot,0,0
TheTrafton,0,0
recarr,0,0
RepBrianHiggins,0,0
salinas40flynn,0,0
emperorhand,0,0
pdoughman82,0,0
jameslpernell,0,0
sayssully,0,0
CorinneShan,0,0
0926138482,0,0
pekelika,0,0
Zach_Hunter,0,0
tomgibes,0,0
emerson_leroy,0,0
jaybookmanajc,0,0
MurphysofDC1,0,0
laursimciCLE,0,0
TEDMED,0,0
TireVan,0,0
NoraNey7,0,0
claytonchristia,0,0
TopTierPrep,0,0
IDEALBODY2,0,0
CallOnMe2,0,0
Equal_and_Democ,0,0
A_Fieldhouse,0,0
SomeDisagree,0,0
MHPshow,0,0
3dlowe,0,0
mgunaydin47,0,0
zahidr,0,0
ladykatie85,0,0
brianrobtsmith,0,0
ClaudiaSLBDias,0,0
BermudezDaniel,0,0
judithchetrit,0,0
larryjamesjr,0,0
Isarizal,0,0
InformationNow,0,0
SuperSlaven,0,0
onurfg,0,0
ethanlindseyMMR,0,0
LarryLush72,0,0
WarvinArabic,0,0
showmecannabis,0,0
WallStreet_Rant,0,0
JenDeKievit,0,0
christinesmyth,0,0
robertfunk1,0,0
FloatPath,0,0
MayraPaulina,0,0
michael_blonde,0,0
eddroy,0,0
djt_53,0,0
JarvisJohnson10,0,0
capitalmh,0,0
MegRSB,0,0
CoreyEalons,0,0
stuntbeard,0,0
rivefuentes,0,0
mornews,0,0
jprovince,0,0
wolfmePRIA,0,0
asherbearman,0,0
AveSanLouey,0,0
WilRondini,0,0
nelliekillian,0,0
trevlutz,0,0
JorgePM,0,0
ekoss,0,0
ThornRx,0,0
JoeDettmar,0,0
RyanIMurphy,0,0
mbertwo,0,0
LemaSabachthani,0,0
JosephKanon,0,0
Meadow_Vole,0,0
CabriniRiskMgmt,0,0
LumberGoose,0,0
PatsyMertz,0,0
monaadha,0,0
treborMA,0,0
rgspol,0,0
celisabeth,0,0
JoelMSilverman,0,0
SocialStudiesDC,0,0
dxna,0,0
TheMindGuide,0,0
elamison,0,0
UdadisiSuperior,0,0
KumarVasudevan,0,0
smithens53,0,0
JasonRenker,0,0
CJDHicks,0,0
saudosista_82,0,0
dhennhawk,0,0
JoKiddo,0,0
thealecb,0,0
PBHNetwork,0,0
syrinje,0,0
spirkani,0,0
tomstewartHD,0,0
davilarino,0,0
RobinMJohnson,0,0
leann1601,0,0
BGNathanson,0,0
wentword,0,0
jasontreat,0,0
Streaksfriend,0,0
DissentientOne,0,0
DavidBeckettVT,0,0
altoemike,0,0
AdnanLakhani,0,0
diegoot17,0,0
beaumonds,0,0
shitstatelegdo,0,0
simseksibell,0,0
MikeJFKPolicy,0,0
realgirl1234,0,0
polite_gunfight,0,0
millertime7819,0,0
IamLoafar,0,0
xpeanutgalleryx,0,0
ddanilatos,0,0
acocotas,0,0
BBSFLcommish,0,0
lcwallace,0,0
aparna_jain,0,0
newstudentunion,0,0
JuraganKakiLima,0,0
vinifanrailex,0,0
jasondfaulk,0,0
Grapengiesser,0,0
KarenBeasanski,0,0
aaRsquare,0,0
l_ledren,0,0
Enolatrommi,0,0
BrianRMiller1,0,0
davelawler,0,0
SFDoug,0,0
rworonoff,0,0
marcgeelhoed,0,0
polpartygirl,0,0
BrianSchwagerl,0,0
amwavua,0,0
twhitakerWV,0,0
Otodus,0,0
hannahkuchler,0,0
Doc_Brooklyn,0,0
stlawhon,0,0
murphchr,0,0
mattdrange,0,0
shilpashegde,0,0
jaragonc,0,0
topiarydog,0,0
NekoroGomes,0,0
rodrikdani,0,0
mifblip,0,0
jaest10,0,0
ClaraHogan,0,0
